id	genes
REACTOME_SNRNP_ASSEMBLY_2	NUP160, TPR, NDC1, DDX20, NUP133, NUP37, GEMIN5, SEH1L, GEMIN2, NUP50, AAAS, NUP188, SNRPD3, PRMT5, RAE1, NUP88, NUP98, NUP107, NUP155, NCBP2, WDR77, NUP43, NUP153, NUP85, SNRPD2, SNRPB, NUP214, NUP210, NUP42, NCBP1, TGS1, NUP54, SNRPF, NUP58, GEMIN7, SNRPG, GEMIN6, NUP205, SEC13, NUP35, SNRPD1, SMN1, GEMIN4, SNRPE, POM121, SMN2, NUP62, POM121C
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	OSBPL7, NR1H4, CYP46A1, OSBPL3, ABCB11, OSBPL6, SLC27A5, NCOA1, HSD3B7, ACOT8, OSBP, SCP2, OSBPL9, AKR1D1, PTGIS, OSBPL2, HSD17B4, CYP27A1, BAAT, CH25H, SLC27A2, NCOA2, OSBPL1A, CYP39A1, AKR1C2, CYP7A1, ACOX2, CYP7B1, CYP8B1, RXRA, AKR1C1, AKR1C3, AKR1C4, AMACR
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_1	NR1H4, CYP46A1, ABCB11, SLC27A5, NCOA1, HSD3B7, AKR1D1, OSBPL2, HSD17B4, CYP27A1, BAAT, CH25H, SLC27A2, NCOA2, OSBPL1A, CYP39A1, AKR1C2, CYP7A1, CYP7B1, CYP8B1, RXRA, AKR1C1, AKR1C3, AMACR
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_2	OSBPL7, OSBPL3, OSBPL6, ACOT8, OSBP, SCP2, OSBPL9, PTGIS, ACOX2, AKR1C4
REACTOME_DIGESTION_OF_DIETARY_LIPID	CLPS, CEL, PNLIP, LIPF, PNLIPRP1, PNLIPRP3, PNLIPRP2
REACTOME_DIGESTION_OF_DIETARY_LIPID_1	CLPS, CEL, LIPF, PNLIPRP2
REACTOME_DIGESTION_OF_DIETARY_LIPID_2	PNLIP, PNLIPRP1, PNLIPRP3
REACTOME_ANDROGEN_BIOSYNTHESIS	LHB, POMC, SRD5A3, HSD17B3, CGA, SRD5A1, CYP17A1, HSD17B12, HSD3B1, HSD3B2, SRD5A2
REACTOME_ANDROGEN_BIOSYNTHESIS_1	POMC, SRD5A3, HSD17B3, CYP17A1, HSD17B12
REACTOME_ANDROGEN_BIOSYNTHESIS_2	LHB, CGA, SRD5A1, HSD3B1, HSD3B2, SRD5A2
REACTOME_ESTROGEN_BIOSYNTHESIS	HSD17B2, HSD17B14, HSD17B1, CYP19A1, HSD17B11, AKR1B15
REACTOME_ESTROGEN_BIOSYNTHESIS_1	HSD17B2, HSD17B14, HSD17B11
REACTOME_ESTROGEN_BIOSYNTHESIS_2	HSD17B1, CYP19A1, AKR1B15
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	NR1H4, ABCB11, SLC27A5, NCOA1, HSD3B7, ACOT8, SCP2, AKR1D1, PTGIS, HSD17B4, CYP27A1, BAAT, SLC27A2, NCOA2, AKR1C2, CYP7A1, ACOX2, CYP7B1, CYP8B1, RXRA, AKR1C1, AKR1C3, AKR1C4, AMACR
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL_1	NR1H4, ABCB11, SLC27A5, NCOA1, HSD3B7, AKR1D1, HSD17B4, CYP27A1, BAAT, SLC27A2, NCOA2, AKR1C2, CYP7A1, CYP7B1, CYP8B1, RXRA, AKR1C1, AKR1C3, AMACR
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL_2	ACOT8, SCP2, PTGIS, ACOX2, AKR1C4
REACTOME_P75NTR_SIGNALS_VIA_NF_KB	NGFR, NFKBIA, RIPK2, IKBKB, NFKB1, NGF, RPS27A, UBC, SQSTM1, PRKCI, UBB, MYD88, RELA, TRAF6, IRAK1, UBA52
REACTOME_P75NTR_SIGNALS_VIA_NF_KB_1	NGFR, NGF, UBC, SQSTM1, UBB
REACTOME_P75NTR_SIGNALS_VIA_NF_KB_2	NFKBIA, RIPK2, IKBKB, NFKB1, RPS27A, PRKCI, MYD88, RELA, TRAF6, IRAK1, UBA52
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	BAD, TRIO, ARHGEF5, NGFR, NGEF, ARHGEF10L, ARHGEF1, PLEKHG2, SOS2, MCF2, FGD1, ARHGEF7, ARHGEF10, ARHGEF18, MAPK8, ARHGEF17, RASGRF2, ECT2, ARHGEF26, SOS1, ARHGEF2, GNA13, PREX1, MCF2L, FGD3, ARHGEF6, ARHGEF16, ARHGEF9, ARHGEF11, VAV3, NGF, ARHGEF4, RAC1, ARHGEF39, FGD4, VAV1, ARHGEF19, FGD2, TIAM2, BCL2L11, OBSCN, TIAM1, ABR, KALRN, VAV2, ARHGEF3, ARHGEF40, AKAP13, PLEKHG5, NET1, MAGED1, ARHGEF37, ARHGEF12, ARHGEF15, ITSN1, ARHGEF35, ARHGEF33, ARHGEF38, AATF
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK_1	BAD, ARHGEF5, NGFR, NGEF, ARHGEF10L, MCF2, ARHGEF7, ARHGEF10, ARHGEF18, MAPK8, ARHGEF17, RASGRF2, ARHGEF26, ARHGEF2, PREX1, MCF2L, FGD3, ARHGEF16, ARHGEF9, NGF, ARHGEF4, FGD4, VAV1, ARHGEF19, FGD2, TIAM1, ABR, KALRN, ARHGEF3, ARHGEF40, PLEKHG5, NET1, MAGED1, ARHGEF37, ITSN1, ARHGEF35, ARHGEF33, ARHGEF38
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK_2	TRIO, ARHGEF1, PLEKHG2, SOS2, FGD1, ECT2, SOS1, GNA13, ARHGEF6, ARHGEF11, VAV3, RAC1, ARHGEF39, TIAM2, BCL2L11, OBSCN, VAV2, AKAP13, ARHGEF12, ARHGEF15, AATF
REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1	NGFR, PRDM4, HDAC1, NGF, HDAC3, HDAC2
REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1_1	NGFR, NGF
REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1_2	PRDM4, HDAC1, HDAC3, HDAC2
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	NGFR, PSEN1, NFKB1, APH1A, APH1B, PSEN2, ADAM17, NCSTN, RELA, TRAF6, PSENEN
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR_1	NGFR, PSEN1, APH1B, PSENEN
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR_2	NFKB1, APH1A, PSEN2, ADAM17, NCSTN, RELA, TRAF6
REACTOME_P75NTR_REGULATES_AXONOGENESIS	RTN4R, NGFR, RHOA, MCF2, MAG, RTN4, OMG, NGF, ARHGDIA, LINGO1
REACTOME_P75NTR_REGULATES_AXONOGENESIS_1	RTN4R, NGFR, MCF2, MAG, RTN4, OMG, NGF, LINGO1
REACTOME_P75NTR_REGULATES_AXONOGENESIS_2	RHOA, ARHGDIA
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	BAD, TRIO, RTN4R, ARHGEF5, NGFR, NGEF, RHOA, ARHGEF10L, ARHGEF1, PSEN1, PLEKHG2, SOS2, NFKBIA, MCF2, FGD1, ARHGEF7, RIPK2, IKBKB, ARHGEF10, ARHGEF18, MAG, CASP2, MAPK8, YWHAE, NFKB1, ARHGEF17, PRDM4, RASGRF2, ECT2, ARHGEF26, RTN4, SOS1, HDAC1, ARHGEF2, APH1A, GNA13, PREX1, MCF2L, OMG, FGD3, ARHGEF6, ARHGEF16, ARHGEF9, ARHGEF11, VAV3, NGF, SMPD2, ARHGEF4, RAC1, ARHGEF39, APH1B, FGD4, ARHGDIA, VAV1, ARHGEF19, ITGB3BP, PSEN2, RPS27A, FGD2, TIAM2, UBC, ADAM17, BCL2L11, OBSCN, TIAM1, ABR, KALRN, VAV2, SQSTM1, NCSTN, PRKCI, ARHGEF3, CASP3, ARHGEF40, BEX3, LINGO1, UBB, AKAP13, PLEKHG5, HDAC3, MYD88, RELA, NET1, TRAF6, MAGED1, ARHGEF37, IRAK1, HDAC2, ARHGEF12, ARHGEF15, PSENEN, ITSN1, ARHGEF35, ARHGEF33, UBA52, ARHGEF38, AATF
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING_1	BAD, RTN4R, ARHGEF5, NGFR, NGEF, ARHGEF10L, PSEN1, MCF2, ARHGEF7, ARHGEF10, ARHGEF18, MAG, MAPK8, ARHGEF17, RASGRF2, ARHGEF26, RTN4, ARHGEF2, PREX1, MCF2L, OMG, FGD3, ARHGEF16, ARHGEF9, NGF, ARHGEF4, APH1B, FGD4, VAV1, ARHGEF19, FGD2, UBC, TIAM1, ABR, KALRN, SQSTM1, ARHGEF3, ARHGEF40, BEX3, LINGO1, UBB, PLEKHG5, NET1, MAGED1, ARHGEF37, PSENEN, ITSN1, ARHGEF35, ARHGEF33, ARHGEF38
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING_2	TRIO, RHOA, ARHGEF1, PLEKHG2, SOS2, NFKBIA, FGD1, RIPK2, IKBKB, CASP2, YWHAE, NFKB1, PRDM4, ECT2, SOS1, HDAC1, APH1A, GNA13, ARHGEF6, ARHGEF11, VAV3, SMPD2, RAC1, ARHGEF39, ARHGDIA, ITGB3BP, PSEN2, RPS27A, TIAM2, ADAM17, BCL2L11, OBSCN, VAV2, NCSTN, PRKCI, CASP3, AKAP13, HDAC3, MYD88, RELA, TRAF6, IRAK1, HDAC2, ARHGEF12, ARHGEF15, UBA52, AATF
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	CYP46A1, SLC27A5, HSD3B7, AKR1D1, PTGIS, CYP27A1, SLC27A2, CYP39A1, AKR1C2, CYP8B1, AKR1C1, AKR1C3, AKR1C4, AMACR
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL_1	CYP46A1, SLC27A5, HSD3B7, AKR1D1, CYP27A1, SLC27A2, CYP39A1, AKR1C2, CYP8B1, AKR1C1, AKR1C3, AMACR
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL_2	PTGIS, AKR1C4
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	NR1H4, NCOA1, HSD3B7, AKR1D1, PTGIS, CYP27A1, NCOA2, AKR1C2, CYP7A1, CYP7B1, CYP8B1, RXRA, AKR1C1, AKR1C3, AKR1C4
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL_1	NR1H4, NCOA1, HSD3B7, AKR1D1, CYP27A1, NCOA2, AKR1C2, CYP7A1, CYP7B1, CYP8B1, RXRA, AKR1C1, AKR1C3
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL_2	PTGIS, AKR1C4
REACTOME_MINERALOCORTICOID_BIOSYNTHESIS	LHB, CGA, CYP11B2, CYP21A2, HSD3B1, HSD3B2
REACTOME_MINERALOCORTICOID_BIOSYNTHESIS_1	
REACTOME_MINERALOCORTICOID_BIOSYNTHESIS_2	LHB, CGA, CYP11B2, CYP21A2, HSD3B1, HSD3B2
REACTOME_GLUCOCORTICOID_BIOSYNTHESIS	POMC, HSD11B1, CYP17A1, CYP11B1, SERPINA6, HSD11B2, CYP11B2, CYP21A2, HSD3B1, HSD3B2
REACTOME_GLUCOCORTICOID_BIOSYNTHESIS_1	POMC, HSD11B1, CYP17A1
REACTOME_GLUCOCORTICOID_BIOSYNTHESIS_2	CYP11B1, SERPINA6, HSD11B2, CYP11B2, CYP21A2, HSD3B1, HSD3B2
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	OSBPL7, NR1H4, CYP46A1, OSBPL3, ABCB11, OSBPL6, SLC27A5, SLCO1A2, NCOA1, HSD3B7, SLC10A1, ACOT8, ABCC3, OSBP, SLCO1B3, SCP2, OSBPL9, AKR1D1, PTGIS, SLC10A2, OSBPL2, HSD17B4, SLCO1B1, CYP27A1, BAAT, CH25H, SLC27A2, NCOA2, OSBPL1A, CYP39A1, AKR1C2, ALB, CYP7A1, ACOX2, FABP6, STARD5, CYP7B1, CYP8B1, RXRA, AKR1C1, AKR1C3, AKR1C4, AMACR
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM_1	NR1H4, CYP46A1, ABCB11, SLC27A5, SLCO1A2, NCOA1, HSD3B7, SLCO1B3, AKR1D1, OSBPL2, HSD17B4, SLCO1B1, CYP27A1, BAAT, CH25H, SLC27A2, NCOA2, OSBPL1A, CYP39A1, AKR1C2, ALB, CYP7A1, FABP6, STARD5, CYP7B1, CYP8B1, RXRA, AKR1C1, AKR1C3, AMACR
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM_2	OSBPL7, OSBPL3, OSBPL6, SLC10A1, ACOT8, ABCC3, OSBP, SCP2, OSBPL9, PTGIS, SLC10A2, ACOX2, AKR1C4
REACTOME_SIGNALING_BY_VEGF	FYN, SH2D2A, FLT4, CTNNA1, BCAR1, PIK3CB, CYBA, CYFIP2, NCKAP1, ELMO2, RHOA, PRKCZ, ROCK1, CDC42, NCK2, PRKACA, ACTB, PAK3, HSP90AA1, PXN, ITPR3, NRP1, NCF4, TRIB3, FLT1, AKT2, PIK3R2, CAV1, HSPB1, SHB, MAPK14, WASF1, VEGFA, MAPKAPK3, NCF2, AKT3, NRP2, MAPKAP1, PGF, PTK2B, PIK3CA, ITPR2, NCKAP1L, PLCG1, AAMP, KDR, SHC2, WASF3, KRAS, VAV3, ROCK2, RAC1, ABI1, ABI2, ITGAV, PDPK1, VAV1, AKT1, PRKACB, PIK3R1, RASA1, PAK1, VEGFC, DOCK1, ITPR1, PRKCA, ELMO1, MAPK13, NCK1, WASF2, NCF1, THEM4, VAV2, MAPKAPK2, PRKCD, RICTOR, NOS3, PRKACG, CYBB, VEGFD, PRKCB, CRK, AXL, MLST8, CTNNB1, AHCYL1, PTK2, VEGFB, JUP, HRAS, BAIAP2, SPHK1, CDH5, PAK2, ACTG1, MAPK11, PRR5, MAPK12, SRC, CTNND1, CALM1, MTOR, NRAS, BRK1, ITGB3, CYFIP1
REACTOME_SIGNALING_BY_VEGF_1	CTNNA1, PIK3CB, CYFIP2, ELMO2, PRKCZ, NCK2, PAK3, NCF4, SHB, WASF1, MAPKAPK3, NCF2, AKT3, PTK2B, NCKAP1L, AAMP, WASF3, ABI1, PDPK1, VAV1, PRKACB, PIK3R1, PAK1, VEGFC, DOCK1, ITPR1, PRKCA, ELMO1, WASF2, NCF1, THEM4, PRKCD, RICTOR, NOS3, CYBB, VEGFD, PRKCB, AXL, AHCYL1, PTK2, VEGFB, JUP, BAIAP2, SPHK1, MAPK11, PRR5, SRC, CALM1
REACTOME_SIGNALING_BY_VEGF_2	FYN, SH2D2A, FLT4, BCAR1, CYBA, NCKAP1, RHOA, ROCK1, CDC42, PRKACA, ACTB, HSP90AA1, PXN, ITPR3, NRP1, TRIB3, FLT1, AKT2, PIK3R2, CAV1, HSPB1, MAPK14, VEGFA, NRP2, MAPKAP1, PGF, PIK3CA, ITPR2, PLCG1, KDR, SHC2, KRAS, VAV3, ROCK2, RAC1, ABI2, ITGAV, AKT1, RASA1, MAPK13, NCK1, VAV2, MAPKAPK2, PRKACG, CRK, MLST8, CTNNB1, HRAS, CDH5, PAK2, ACTG1, MAPK12, CTNND1, MTOR, NRAS, BRK1, ITGB3, CYFIP1
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	FLT4, FLT1, VEGFA, PGF, KDR, VEGFC, VEGFD, VEGFB
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS_1	VEGFC, VEGFD, VEGFB
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS_2	FLT4, FLT1, VEGFA, PGF, KDR
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	PSMB1, PSMC4, ZRANB1, PSMA4, CUL1, TLE2, PPP2R5A, PSME4, PPP2R5B, PPP2R5C, TCF7, GSK3B, PSMC5, PSME1, PSMD5, PSMD8, RBX1, PSMC6, PSMA3, PSMC1, PSMB5, PSMA6, PSME2, PSMA7, PSMD10, PSMD7, AXIN1, PPP2CB, TLE5, PPP2R1A, PSMA2, TLE4, PSMD3, PSMD11, PSMD9, PPP2R5D, SKP1, PPP2CA, CSNK1A1, PSMD14, HDAC1, PSMF1, PSMB2, SEM1, PSMA1, PSME3, APC, PSMB7, MYC, PPP2R1B, LEF1, TLE3, PSMB6, PSMA5, RPS27A, TCF7L2, UBC, TCF7L1, PPP2R5E, PSMA8, PSMD4, PSMB4, CTBP1, PSMC2, PSMD6, FRAT1, PSMC3, BTRC, CTNNB1, AXIN2, UBB, PSMD1, CTBP2, PSMD2, FRAT2, AMER1, PSMD13, TLE1, PSMD12, PSMB8, PSMB10, UBA52, PSMB11, PSMB9, PSMB3
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX_1	ZRANB1, PPP2R5A, PPP2R5B, PPP2R5C, TCF7, PSMC5, PSME1, RBX1, PSMB5, PSMD10, PPP2CB, PPP2R1A, TLE4, PPP2R5D, SKP1, APC, PSMB7, PPP2R1B, TLE3, PSMB6, UBC, PSMD4, FRAT1, PSMC3, BTRC, AXIN2, UBB, PSMD1, FRAT2, PSMB10
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX_2	PSMB1, PSMC4, PSMA4, CUL1, TLE2, PSME4, GSK3B, PSMD5, PSMD8, PSMC6, PSMA3, PSMC1, PSMA6, PSME2, PSMA7, PSMD7, AXIN1, TLE5, PSMA2, PSMD3, PSMD11, PSMD9, PPP2CA, CSNK1A1, PSMD14, HDAC1, PSMF1, PSMB2, SEM1, PSMA1, PSME3, MYC, LEF1, PSMA5, RPS27A, TCF7L2, TCF7L1, PPP2R5E, PSMA8, PSMB4, CTBP1, PSMC2, PSMD6, CTNNB1, CTBP2, PSMD2, AMER1, PSMD13, TLE1, PSMD12, PSMB8, UBA52, PSMB11, PSMB9, PSMB3
REACTOME_RHO_GTPASE_EFFECTORS	CFTR, MAD1L1, KDM1A, DVL2, PAFAH1B1, NOX1, BTK, WAS, NUP160, CENPQ, CDH1, SPDL1, CTNNA1, GOPC, CYBA, CYFIP2, PPP1R12A, NCKAP1, PKN2, ROPN1, MYLK, PPP2R5A, RHOA, PRKCZ, ROCK1, KIF2A, PPP2R5B, NUP133, PFN2, CDC42, NDE1, CLASP1, NOX3, NUP37, ACTB, TUBA3D, PPP1R12B, PAK3, DYNC1I2, PIK3C3, PPP2R5C, NDC80, XPO1, SEH1L, CTTN, ZW10, DYNLL1, BIRC5, NUDC, MYL6, ABL1, MAPK1, CENPM, MYH9, NCF4, RANGAP1, DAAM1, TUBB1, MYL9, MAPRE1, CENPI, MAPK3, CENPT, PPP2CB, TUBB4A, LIN7B, KLC3, MYH14, PPP2R1A, H2AZ2, WASL, LIMK1, KDM4C, DVL1, PFN1, YWHAE, NUP98, ARPC3, CDKN1B, NUP107, MAPK14, WASF1, PPP2R5D, SRF, PPP2CA, RTKN, ACTR3, CENPA, WIPF1, NCF2, CDC20, NSL1, CENPF, KIF14, MYL12B, RHOQ, NUP43, CENPL, KIF18A, WIPF3, ZWINT, CIT, PKN1, CENPK, NCKAP1L, TUBA1B, B9D2, H2BC11, NUP85, KLC1, KTN1, PIN1, TUBA4A, YWHAH, RAC2, SGO1, ARPC1B, CLIP1, DIAPH1, RHPN2, H3-3B, DLG4, WASF3, MYH10, MYH11, MEN1, YWHAQ, ROCK2, CDCA8, DYNC1LI2, RAC1, ABI1, KLC4, TUBB2A, TUBB2B, PPP2R1B, KNL1, ACTR2, CENPO, ABI2, CENPE, DIAPH3, NCOA2, IQGAP1, PDPK1, KIF2B, KLK3, ITGB3BP, KIF2C, NUF2, S100A8, RHOB, DYNC1LI1, CENPC, IQGAP2, H2BC1, DIAPH2, PAK1, INCENP, DSN1, ITGB1, CENPU, TUBA3E, SPC25, CENPH, RANBP2, AHCTF1, PPP2R5E, PRKCA, BUB3, SKA1, RHOC, KIF5A, BUB1B, SEC13, FMNL2, NCK1, RHPN1, WASF2, H2BC5, CDC25C, H4C8, NCF1, DYNC1I1, PKN3, TAOK1, PMF1, DVL3, FMNL3, SPC24, ARPC5, H3-3A, S100A9, ARPC2, SGO2, CLASP2, PRKCD, H2AZ1, MAD2L1, YWHAZ, CYBB, CENPN, PRKCB, NDEL1, PLK1, YWHAB, TUBA1A, TUBA1C, PPP1R14A, KLK2, MIS12, CTNNB1, AR, PTK2, BUB1, YWHAG, KIF5B, WIPF2, CFL1, RHOD, TUBB8B, SCAI, ZWILCH, KLC2, CKAP5, CENPS, SFN, BAIAP2, TUBB6, RHOG, GRB2, RPS27, TUBAL3, AURKB, RCC2, PAK2, H2AC6, H2BC4, LIMK2, SKA2, H3C13, TUBA8, IQGAP3, ACTG1, H2AC20, KNTC1, H2BC21, FMNL1, H2BC13, MAPK11, PPP1CC, NF2, ERCC6L, TUBB4B, CENPP, H2AX, NOXA1, EVL, NOXO1, PIK3R4, MRTFA, H2AC7, H2BU1, FLNA, H4C3, DYNC1H1, SRC, H3C12, H4C11, H3C4, H4-16, H2BC12, TUBA3C, CALM1, PRC1, H3C14, H2AC18, H3C15, PPP1CB, NCKIPSD, TAX1BP3, H2BC15, ARPC4, ARPC1A, TUBA4B, H2AJ, BRK1, TUBB3, TUBB8, DYNLL2, SRGAP2, H4C15, H4C14, H2AC19, H4C12, H2BC14, CYFIP1, H2BC8, H3C8, H2AB1, H2BC6, H4C6, H2BC17, H3C6, H4C13, H3C11, H2BC9, H3C1, H4C9, H2AC14, H2BC3, H4C5, H2AC8, H4C4, H2BC7, H3C7, H2AC4, H2BC10, H4C1, H4C2, H3C10
REACTOME_RHO_GTPASE_EFFECTORS_1	CFTR, PAFAH1B1, NOX1, BTK, WAS, CENPQ, CDH1, CTNNA1, CYFIP2, ROPN1, MYLK, PPP2R5A, PRKCZ, KIF2A, PPP2R5B, PFN2, PPP1R12B, PAK3, DYNC1I2, PIK3C3, PPP2R5C, DYNLL1, NUDC, ABL1, MAPK1, NCF4, RANGAP1, DAAM1, MAPK3, PPP2CB, TUBB4A, LIN7B, KLC3, MYH14, PPP2R1A, KDM4C, ARPC3, CDKN1B, WASF1, PPP2R5D, RTKN, WIPF1, NCF2, RHOQ, WIPF3, CIT, NCKAP1L, B9D2, KLC1, KTN1, TUBA4A, YWHAH, CLIP1, DLG4, WASF3, MYH10, YWHAQ, DYNC1LI2, ABI1, KLC4, TUBB2A, TUBB2B, PPP2R1B, NCOA2, PDPK1, KLK3, RHOB, CENPC, PAK1, RANBP2, PRKCA, KIF5A, FMNL2, WASF2, NCF1, DYNC1I1, PMF1, CLASP2, PRKCD, YWHAZ, CYBB, PRKCB, YWHAB, TUBA1A, PPP1R14A, KLK2, PTK2, YWHAG, KIF5B, WIPF2, RHOD, SCAI, KLC2, CKAP5, CENPS, SFN, BAIAP2, RHOG, GRB2, TUBAL3, H2AC6, H2BC4, LIMK2, TUBA8, H2BC21, FMNL1, MAPK11, NF2, TUBB4B, NOXA1, EVL, NOXO1, PIK3R4, H2BU1, DYNC1H1, SRC, H4-16, CALM1, NCKIPSD, TAX1BP3, TUBA4B, H2AJ, TUBB8, DYNLL2, H4C14, H2AC19, H4C6
REACTOME_RHO_GTPASE_EFFECTORS_2	MAD1L1, KDM1A, DVL2, NUP160, SPDL1, GOPC, CYBA, PPP1R12A, NCKAP1, PKN2, RHOA, ROCK1, NUP133, CDC42, NDE1, CLASP1, NOX3, NUP37, ACTB, TUBA3D, NDC80, XPO1, SEH1L, CTTN, ZW10, BIRC5, MYL6, CENPM, MYH9, TUBB1, MYL9, MAPRE1, CENPI, CENPT, H2AZ2, WASL, LIMK1, DVL1, PFN1, YWHAE, NUP98, NUP107, MAPK14, SRF, PPP2CA, ACTR3, CENPA, CDC20, NSL1, CENPF, KIF14, MYL12B, NUP43, CENPL, KIF18A, ZWINT, PKN1, CENPK, TUBA1B, H2BC11, NUP85, PIN1, RAC2, SGO1, ARPC1B, DIAPH1, RHPN2, H3-3B, MYH11, MEN1, ROCK2, CDCA8, RAC1, KNL1, ACTR2, CENPO, ABI2, CENPE, DIAPH3, IQGAP1, KIF2B, ITGB3BP, KIF2C, NUF2, S100A8, DYNC1LI1, IQGAP2, H2BC1, DIAPH2, INCENP, DSN1, ITGB1, CENPU, TUBA3E, SPC25, CENPH, AHCTF1, PPP2R5E, BUB3, SKA1, RHOC, BUB1B, SEC13, NCK1, RHPN1, H2BC5, CDC25C, H4C8, PKN3, TAOK1, DVL3, FMNL3, SPC24, ARPC5, H3-3A, S100A9, ARPC2, SGO2, H2AZ1, MAD2L1, CENPN, NDEL1, PLK1, TUBA1C, MIS12, CTNNB1, AR, BUB1, CFL1, TUBB8B, ZWILCH, TUBB6, RPS27, AURKB, RCC2, PAK2, SKA2, H3C13, IQGAP3, ACTG1, H2AC20, KNTC1, H2BC13, PPP1CC, ERCC6L, CENPP, H2AX, MRTFA, H2AC7, FLNA, H4C3, H3C12, H4C11, H3C4, H2BC12, TUBA3C, PRC1, H3C14, H2AC18, H3C15, PPP1CB, H2BC15, ARPC4, ARPC1A, BRK1, TUBB3, SRGAP2, H4C15, H4C12, H2BC14, CYFIP1, H2BC8, H3C8, H2AB1, H2BC6, H2BC17, H3C6, H4C13, H3C11, H2BC9, H3C1, H4C9, H2AC14, H2BC3, H4C5, H2AC8, H4C4, H2BC7, H3C7, H2AC4, H2BC10, H4C1, H4C2, H3C10
