sampleID	chrom	arm	start.pos	end.pos	n.probes	mean
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17007114	17009812	22	-0.099874
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17010053	17019967	64	-0.314596
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17020048	17040184	180	-0.13206
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17040264	17040709	5	-0.148554
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17040918	17046107	37	-0.148554
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17046361	17046831	8	-0.148554
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17047074	17052117	49	-0.148554
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17052153	17053123	16	-0.134801
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17053168	17053234	2	-0.134801
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17053376	17053407	3	-0.134801
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17053495	17053861	23	-0.134801
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17053866	17054212	6	-0.134801
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17054304	17056405	36	-0.134801
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17056516	17057264	8	-0.134801
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17057465	17059767	18	-0.134801
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17059875	17089050	57	-0.270378
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17089192	17099249	22	-0.11089
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17100288	17200111	56	-0.378289
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17200270	17231387	216	-0.166192
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17231398	17233379	79	-0.188617
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17233404	17233673	6	-0.188617
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17233755	17234504	27	-0.188617
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17234546	17234839	27	-0.188617
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17234901	17235214	18	-0.188617
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17235232	17239538	24	-0.188617
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17240398	17269804	95	-0.320268
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	17270045	29778201	8645	-0.010763
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	29778981	29789343	21	-0.374423
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	29790411	31121455	1337	-0.179628
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	31127968	31129396	73	-0.04523
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	31165444	33799264	778	0.085028
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	33801138	33828974	38	0.25058
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	33829937	42741642	6541	-0.011699
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	42756742	42770204	5	0.079639
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	42782020	51237409	3402	0.002671
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	51241057	51243374	4	-0.886304
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	51257608	51526369	116	-1.444665
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	51530490	53559310	710	0.010757
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	53560301	53569492	64	0.420251
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	53572058	59096060	3931	-0.052785
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	59096111	59096853	28	-0.05967
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	59097172	61329703	1263	0.053032
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	61331793	61358537	25	0.285146
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	61376522	61499216	91	0.147019
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	61523170	61599067	37	0.243274
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	61600399	61999214	242	0.142273
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	62000281	62129132	127	0.768762
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	62130419	66719784	2615	0.051891
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	66725104	66823134	68	0.251306
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	66830107	79469887	7487	0.040062
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	79480803	79480891	4	-0.01863
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	79481208	81853130	2204	0.033168
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	81855812	81857882	40	0.018246
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	81860660	85980350	2567	0.029267
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	85980473	85990482	106	-0.079794
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	85990610	85990664	3	-0.058711
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	85990822	86005451	143	-0.058711
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	86006583	90413375	2199	0.052257
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	90440967	109819296	10985	0.052212
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	109821307	109942924	30	0.292869
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	109963318	112939784	2047	0.01172
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	112940944	112969581	63	0.239524
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	112970198	120541315	5369	-0.005953
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	120542210	120571103	73	-0.032377
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	120571778	120576209	11	0.020037
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	120576573	120600776	15	0.020037
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	120600893	120612265	25	0.073966
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	120613165	120614199	7	-0.024846
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	120615600	120627943	34	0.005565
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	120628428	120634018	15	0.005565
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	120634847	121347754	158	0.015768
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121350213	121357778	14	0.333948
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121357841	121358100	5	0.333948
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121358137	121359267	10	0.333948
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121359307	121359845	6	0.333948
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121360067	121369919	78	-0.754384
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121472938	121478800	26	0.309628
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121478816	121478967	4	0.309628
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121478969	121478973	2	0.309628
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121479087	121479672	12	0.309628
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121480217	121482133	28	0.662842
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121482231	121483810	15	0.662842
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121483868	121483868	1	0.662842
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121484032	121484032	1	0.662842
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121484090	121485134	10	0.662842
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	121485271	121485342	2	0.662842
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	142560745	142629925	61	-0.344511
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	142630109	142630423	4	-0.239
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	142630479	142631266	17	-0.239
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	142631339	142631350	7	-0.239
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	142631532	142639448	50	-0.239
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	142639671	142642931	49	-0.149792
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	142643059	142689811	193	-0.389518
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	142690236	142695765	17	-0.165016
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	142695836	142698288	16	-0.165016
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	142698426	142781170	12	-0.165016
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	142781187	142781996	4	-0.225812
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	142809475	142809996	8	-0.422364
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	142960540	142967278	12	0.13247
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	143130390	143278453	168	-0.355673
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	143280275	143289536	5	-0.096745
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	143390153	143519927	266	-0.463317
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	143760698	143767935	25	-0.040547
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	143768108	144016932	94	0.048185
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	144017007	144534330	133	0.048185
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	144534375	144536296	9	0.056095
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	144536320	144590319	21	0.056095
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	144590324	144595297	25	0.11965
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	144595485	144689753	66	0.11965
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	144840041	144846785	77	-0.017828
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	144846996	144847694	12	-0.017828
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	144847771	144851467	26	-0.017828
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	144851484	144854376	82	-0.106608
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	144854380	144909593	274	-0.012111
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	144910082	144930369	100	0.206277
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	144930441	144947875	85	0.154526
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	144948378	144969525	46	0.184593
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145010669	145014411	6	0.02443
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145014715	145015442	3	0.02443
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145015582	145016571	9	0.02443
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145016747	145018480	13	0.02443
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145018490	145018565	2	0.02443
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145018581	145018788	2	0.02443
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145018806	145020035	14	0.02443
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145020126	145020167	3	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145020241	145020250	2	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145020265	145021024	6	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145021034	145021183	3	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145021703	145022409	6	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145022493	145023759	10	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145023868	145024056	5	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145024093	145024606	6	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145024721	145025116	7	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145025175	145025828	5	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145025860	145026149	3	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145026350	145027150	13	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145027338	145027419	2	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145027456	145028638	12	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145028738	145028840	2	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145028996	145029033	2	0.042362
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145029152	145031647	17	0.031535
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145031941	145031951	4	0.031535
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145031974	145032493	5	0.031535
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145032537	145032741	4	0.031535
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145032781	145037984	52	0.031535
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145038069	145039831	15	0.031535
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145039866	145040843	7	-0.095094
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145041016	145042780	12	-0.095094
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145042812	145043711	7	-0.095094
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145043986	145044317	4	-0.095094
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145044419	145045565	7	-0.095094
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145045678	145045721	4	-0.095094
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145045869	145046519	11	-0.095094
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145046782	145046868	4	-0.095094
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145047008	145048908	30	-0.095094
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145048956	145049161	7	-0.095094
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145049329	145050417	16	-0.09712
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145050461	145051144	8	-0.09712
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145051233	145052846	16	-0.09712
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145053028	145053927	18	-0.09712
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145054111	145054608	7	-0.09712
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145054609	145055586	10	-0.09712
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145055592	145058212	23	-0.09712
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145058302	145058412	3	-0.09712
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145058419	145058887	3	-0.09712
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145059325	145059569	3	-0.09712
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145059748	145060051	5	-0.09712
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145060108	145060350	2	0.006223
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145060495	145060971	6	0.006223
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145061271	145061451	2	0.006223
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145061507	145064315	32	0.006223
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145064414	145064934	7	0.006223
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145065141	145067094	13	0.006223
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145067103	145068751	15	0.006223
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145068851	145070438	14	0.006223
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145070445	145071008	6	-0.077175
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145071259	145071318	4	-0.077175
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145071370	145074975	37	-0.077175
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145075208	145075854	6	-0.077175
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145075903	145076284	6	-0.077175
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145076428	145076712	4	-0.077175
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145076739	145080252	29	-0.077175
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145080355	145090354	60	0.155544
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145090373	145091233	6	0.121343
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145091361	145098782	24	0.121343
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145099262	145101009	12	0.10938
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145101079	145108886	58	0.097416
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145108903	145110146	18	0.097416
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145110213	145111485	12	0.041264
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145111512	145111980	7	0.041264
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145111981	145112287	6	0.041264
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145112288	145112811	9	0.041264
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145112827	145113237	7	0.041264
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145113251	145123664	64	0.041264
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145123901	145160432	49	0.164889
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145160512	145184519	21	0.073571
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145185287	145188334	15	0.24891
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145188672	145218948	117	0.140844
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145220402	145230367	25	0.240826
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145230372	145249526	64	0.172244
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145249868	145261451	47	0.27893
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145261515	145283156	116	0.080221
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145283557	145284170	5	0.080221
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145284175	145290570	43	0.080221
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145290818	145291108	3	-0.142584
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145291217	145294424	50	-0.142584
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145294800	145298876	30	-0.142584
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145298909	145380566	55	-0.064615
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	145380646	147829352	855	-0.025656
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	148851006	149339934	914	-0.689159
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	149650119	150507806	434	0.106981
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	150531380	150597890	25	0.275436
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	150600181	155157715	1316	0.027289
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	155172725	155239624	33	0.25446
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	155240077	179159399	15068	0.021969
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	179160617	179169246	13	0.388106
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	179171129	182259826	2706	0.018459
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	182260014	182269968	59	0.226429
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	182270288	186771290	1685	0.047431
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	186800089	186847341	32	0.348116
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	186859489	203359501	10264	0.063281
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	203361173	203369829	15	0.292863
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	203370086	205270325	1235	0.067465
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	205289376	205499660	146	0.511973
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	205500543	219919922	10556	0.020532
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	219920069	219929778	59	0.245351
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	219930638	228459109	4907	0.003111
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	228460217	228479242	26	-0.312741
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	228480964	228717683	158	-0.151832
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	228720201	228738446	17	-0.390393
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	228792967	230607357	1638	0.015778
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	230613837	230614276	3	0.782202
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	230616852	230618071	5	0.782202
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	230622001	230778491	181	1.393421
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	230780571	230829139	58	1.553945
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	230830668	231144974	371	1.418018
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	231146923	231148657	8	1.426841
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	231150792	231159875	13	0.853665
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	231160646	234638825	2985	-0.024481
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	234640115	234669847	40	0.340807
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	234670645	234915853	251	0.12924
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	234915997	234918913	28	-0.066911
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	234919118	236048243	802	0.063902
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	236060036	236079072	43	0.231744
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	236082763	242428194	6866	0.016996
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	242428387	242483811	15	-0.006883
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	242485391	246363466	2996	-0.002584
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	246363478	246363582	11	0.078007
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	246376182	248607692	2416	-0.001609
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	248607709	248609899	6	0.0773
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	248620824	248627441	18	0.408613
GLSS-MD-0026-R1	1	GLSS-MD-0026-R1	249083236	249218281	44	0.117903
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	23368	1864264	1779	-0.07531
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	1865565	1865745	10	-0.182303
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	1874742	10146621	7376	-0.029726
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	10151876	10153444	15	0.376713
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	10195782	24474853	9757	-0.002349
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	24489657	24758721	141	0.473263
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	24762457	33089320	6286	0.007589
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	33090667	33099380	9	0.965664
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	33100585	33141418	47	0.062735
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	33141648	33141654	2	0.06998
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	33177764	38947559	5062	0.015771
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	38953365	38959427	18	0.406288
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	38960161	38967847	12	0.683879
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	39029499	40609845	1141	0.069925
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	40610255	40629540	55	0.234576
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	40631412	43719691	2813	0.040289
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	43721508	43759825	56	0.253666
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	43760868	44079401	469	0.074521
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	44081042	44089928	18	-0.410093
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	44090333	51049767	6591	0.029119
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	51060137	51070070	19	0.328933
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	51071184	64939546	9933	0.043381
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	64940141	64959906	37	0.264664
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	64961806	65398268	324	0.07433
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	65404378	65529288	93	0.492933
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	65530078	68833902	2791	-0.006574
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	68834289	68834554	14	0.058925
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	68853970	70488470	996	0.072694
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	70523360	70524606	18	0.161108
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	70546369	73837955	2453	-0.032122
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	73862575	73877179	6	-0.027699
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	73907646	85741372	8453	0.006302
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	85742175	85796407	75	0.215982
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	85801082	87102148	635	0.083026
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	87580729	87609008	57	-0.426306
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	88300459	88924850	79	-0.02162
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	89104529	89104710	5	-0.134912
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	89831022	90469568	102	-0.710489
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	90469660	90478378	33	-0.172115
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	90478447	90479747	8	-0.172115
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	91665945	91667520	7	-0.628828
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	91681935	91686213	13	-1.187127
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	91731101	91738407	6	-0.186731
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	91738976	91925151	299	-0.360663
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	92044932	92079964	21	-0.212502
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	92080002	92080717	15	-0.169774
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	92080774	92195789	11	-0.169774
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	92276493	96516050	38	0.01655
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	96516082	96881001	15	0.049532
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	96998463	97688742	16	-0.008746
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	97688948	97723561	14	-0.077738
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	97723640	97770133	11	-0.077738
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	97860487	97870051	27	0.701627
GLSS-MD-0026-R1	2	GLSS-MD-0026-R1	97874350	97898017	28	0.727541
